location,square_footage,bedrooms,bathrooms,property_type,year_built,distance_to_tube_km,amenities,price
Westminster,1004.0,4,1,Terraced,1908,1.4111636605256725,"near_tube, river_view",1523823.0
Ealing,927.0,1,3,Semi-Detached,1994,0.3691740682446703,"garage, garden, gym, loft, park_view, river_view",1012515.0
Kensington and Chelsea,695.0,2,1,Terraced,2005,0.9693584831916757,"cellar, concierge, gym, park_view, river_view",808779.0
Hackney,1077.0,3,1,Flat,1910,0.45630060427958363,"balcony, garden, parking",1304339.0
Havering,967.0,3,1,Terraced,1874,0.6785493138968587,"cellar, ensuite, lift, loft, parking, study",875620.0
Barking and Dagenham,915.0,1,2,Flat,1855,1.2298303616192092,"balcony, gym, loft, near_tube, parking",559638.0
Newham,837.0,4,3,Detached,1882,2.4269585643401075,"balcony, concierge, gym, park_view",599903.0
Enfield,979.0,2,2,Flat,1851,0.6215736901981163,"concierge, ensuite, garage, parking, river_view",944763.0
Greenwich,919.0,2,1,Flat,1966,1.1865800294474982,"concierge, garden, lift, loft, near_tube, park_view",908317.0
Barking and Dagenham,868.0,4,2,Terraced,1961,1.39808505007629,"balcony, ensuite, park_view, study",890044.0
Bexley,658.0,5,1,Flat,1986,1.6672671987499559,garage,179296.0
Tower Hamlets,1358.0,5,2,Terraced,1907,0.16050688442289188,"near_tube, park_view, river_view",2374740.0
Richmond upon Thames,535.0,5,1,Terraced,1994,1.8394084033197227,"concierge, garage",120000.0
Hounslow,978.0,3,3,Studio,1879,1.409512353220636,"concierge, ensuite, garden, gym, new_build",1002045.0
Hounslow,754.0,1,3,Flat,1890,1.2118781612161753,river_view,245339.0
Tower Hamlets,1378.0,2,3,Terraced,2009,0.5607334285129174,"balcony, garage, near_tube",2447624.0
Barking and Dagenham,579.0,2,1,Semi-Detached,2003,1.292178244794804,"cellar, garage, park_view",120000.0
Bexley,629.0,2,1,Flat,1954,3.5781392455814442,"garage, new_build, park_view",120000.0
Croydon,559.0,2,1,Terraced,1956,2.2479206568099395,"gym, lift, parking, river_view",120000.0
Hounslow,947.0,1,3,Detached,1971,0.7506272886484434,"lift, loft, park_view, study",1018506.0
Harrow,438.0,1,3,Semi-Detached,1993,1.198875942874733,"concierge, new_build",120000.0
Kensington and Chelsea,706.0,4,1,Maisonette,1890,1.2262479320612092,"concierge, garage, garden, loft, river_view",591338.0
Tower Hamlets,250.0,3,3,Semi-Detached,1861,0.8407627334267743,"balcony, gym, new_build",120000.0
Westminster,922.0,1,2,Flat,1882,0.3102191907370108,study,1156476.0
Waltham Forest,700.0,3,1,Maisonette,1912,0.760853902483239,"cellar, concierge, gym, near_tube, new_build",276473.0
Hillingdon,404.0,5,1,Flat,1891,1.4840050454891014,"ensuite, garden, gym",120000.0
City of London,1176.0,3,1,Terraced,1941,0.7473238241748713,"concierge, garage, park_view, study",2228427.0
Hounslow,458.0,2,3,Semi-Detached,1874,0.9689445936775762,"balcony, cellar, garden, gym, park_view",120000.0
Hounslow,1089.0,2,1,Detached,1950,2.4466672119060497,"balcony, loft, new_build, parking",1360893.0
Barnet,640.0,2,1,Maisonette,1973,0.9735835452617384,"concierge, gym, lift, loft, parking, study",359566.0
Barnet,1330.0,2,3,Flat,1867,1.0214780714005527,"balcony, gym, lift, parking",2189173.0
Richmond upon Thames,1075.0,5,1,Semi-Detached,1899,1.1216903710341841,"garage, near_tube, river_view",1473898.0
Ealing,548.0,5,1,Flat,1943,0.6939120945427354,"ensuite, lift, loft, near_tube, new_build, study",120000.0
Islington,575.0,2,3,Semi-Detached,1861,1.879753367497474,"cellar, garden, loft, new_build",120000.0
Hillingdon,1032.0,5,3,Semi-Detached,1965,0.3702661296949144,"concierge, ensuite, garage, park_view, river_view",1384952.0
Enfield,771.0,5,2,Flat,1981,0.6910467624120247,"lift, river_view",760086.0
Bromley,799.0,1,3,Detached,1912,1.2034760643164162,"cellar, concierge, ensuite, garage, lift, park_view",589028.0
Hillingdon,1232.0,3,3,Terraced,1851,0.7842116033699191,"balcony, concierge, ensuite, garage, parking, study",1645640.0
Richmond upon Thames,625.0,4,2,Terraced,1937,2.8757663329700804,"concierge, garden, park_view, parking, river_view, study",236866.0
Wandsworth,877.0,3,3,Studio,2001,1.029000527996738,"gym, near_tube, study",1050301.0
Barnet,1136.0,3,1,Semi-Detached,1900,1.0079254905453745,"balcony, cellar, concierge, ensuite, garden, loft",1561455.0
Lambeth,1093.0,3,1,Terraced,1997,0.4649193140645347,"concierge, ensuite, garage, park_view, river_view",1644695.0
Harrow,802.0,4,3,Flat,2001,0.7969586952699764,study,637038.0
Barnet,763.0,2,1,Flat,1898,1.8237667992290847,"cellar, garden, near_tube, new_build, park_view, study",372870.0
Westminster,328.0,3,3,Flat,1954,0.5847919537211812,"cellar, loft, parking, study",120000.0
Havering,533.0,2,2,Flat,1857,0.2065312720516425,"ensuite, gym, lift, river_view",120000.0
Barnet,946.0,5,3,Flat,1945,0.9053542040964904,"garage, lift, river_view",1235749.0
Brent,809.0,1,2,Terraced,2003,1.0653116363645265,"balcony, ensuite, garden, near_tube, river_view, study",651355.0
Bexley,872.0,1,1,Semi-Detached,2014,0.7287022774893227,new_build,590738.0
Southwark,1162.0,1,2,Flat,1884,2.471228656326883,"balcony, concierge, study",1675526.0
Islington,494.0,2,3,Terraced,1965,3.961759695284267,"gym, loft, near_tube, river_view",120000.0
Newham,779.0,4,3,Maisonette,1861,1.1977128876479965,"loft, new_build",436351.0
Hammersmith and Fulham,907.0,5,3,Flat,1898,0.790603662965416,"park_view, study",1141465.0
Wandsworth,639.0,3,3,Semi-Detached,1995,1.4845601175931005,"cellar, garden, lift, river_view",492150.0
Havering,1279.0,1,3,Flat,1961,2.4826346058125623,"cellar, garden, park_view, study",2041881.0
Islington,1123.0,2,3,Terraced,1918,0.6228200739002426,"ensuite, gym, lift, park_view, river_view",1610857.0
Harrow,937.0,1,2,Semi-Detached,2017,1.7581446520747133,"cellar, garage, loft, near_tube, park_view",1089034.0
Hounslow,1388.0,3,2,Flat,1981,0.9046774084922009,concierge,2492852.0
Harrow,400.0,4,2,Flat,1854,2.157322450118462,"concierge, garage, parking",120000.0
Wandsworth,848.0,1,3,Detached,1863,0.46510413407216056,"balcony, ensuite, garage, garden, parking, river_view",742779.0
Camden,960.0,4,2,Flat,1959,2.6901080122997305,"cellar, ensuite, garage, garden, loft, park_view",1367647.0
Richmond upon Thames,576.0,2,3,Semi-Detached,2002,1.2264822172928498,ensuite,256835.0
Wandsworth,940.0,4,3,Terraced,1877,1.4814328893291453,"balcony, concierge, garage, lift, river_view",1223525.0
Merton,518.0,5,1,Flat,1943,0.40153715133937173,"garden, loft",120000.0
Lambeth,1057.0,4,3,Semi-Detached,1992,0.39089442122696316,"concierge, new_build, park_view, parking, study",1804074.0
Kensington and Chelsea,1167.0,4,3,Terraced,2000,1.3171815926067405,"cellar, ensuite, lift",2210971.0
Kingston upon Thames,932.0,4,2,Flat,1961,1.5135701282506417,new_build,1080480.0
Waltham Forest,294.0,1,1,Maisonette,2023,0.8457185949172553,"garage, new_build",120000.0
Redbridge,560.0,1,1,Terraced,2013,1.6257671074080584,"cellar, concierge, garage, new_build, river_view, study",120000.0
Hounslow,1019.0,2,3,Semi-Detached,1995,0.3990062090648913,"concierge, garage, garden, loft, new_build",1156019.0
Southwark,856.0,4,1,Flat,1966,0.2889668243109654,loft,970925.0
Sutton,250.0,4,2,Flat,2021,1.1269509434332945,"balcony, cellar, garden, lift, near_tube, new_build",120000.0
Havering,1223.0,4,2,Semi-Detached,1852,0.38539748822531333,"ensuite, gym, lift, new_build, park_view, study",1673060.0
Kensington and Chelsea,891.0,2,1,Semi-Detached,1865,0.2124674574560066,"balcony, cellar, park_view, study",1170033.0
Islington,604.0,5,3,Flat,1938,0.49812263224852993,cellar,258934.0
Redbridge,1148.0,3,2,Semi-Detached,1966,1.4768458813853165,"balcony, park_view, parking",1634535.0
Tower Hamlets,647.0,2,1,Terraced,2007,1.2080407166597509,garage,286373.0
Kingston upon Thames,643.0,4,1,Flat,1968,2.503778220166313,"lift, parking, river_view",307123.0
Islington,958.0,1,2,Semi-Detached,1890,1.2675777483156232,"lift, loft",1060598.0
Tower Hamlets,1384.0,3,1,Terraced,2008,0.4134876288088336,"balcony, garden, near_tube, parking, river_view",2476036.0
Tower Hamlets,1337.0,4,3,Terraced,1864,1.5464180179934048,"concierge, garage, gym, lift, study",2287013.0
Tower Hamlets,958.0,4,2,Semi-Detached,1866,0.6086778609285081,"balcony, park_view",1045868.0
Havering,989.0,2,2,Terraced,1975,0.8331636107369879,"balcony, ensuite, gym, near_tube, park_view, study",1119520.0
Sutton,1087.0,1,2,Maisonette,2017,0.6182045168410758,"cellar, concierge, garden, near_tube, new_build",1320964.0
Sutton,473.0,1,1,Detached,1937,0.3626634694015554,"balcony, concierge, park_view, parking",120000.0
Hounslow,1043.0,1,2,Flat,1873,5.344614043319628,"cellar, concierge, loft, new_build, river_view",1104567.0
Lambeth,630.0,5,2,Terraced,1858,0.5328708619409797,"cellar, concierge, ensuite, loft, park_view",122024.0
Waltham Forest,946.0,4,1,Studio,2020,0.18335831455619792,"balcony, cellar, near_tube, new_build, study",1156576.0
Croydon,782.0,3,2,Maisonette,1898,1.6765667895576655,"ensuite, lift",295477.0
Ealing,1000.0,3,2,Flat,1961,0.1334136725377504,"concierge, garden, gym, loft, near_tube",1210692.0
Hillingdon,885.0,2,1,Flat,1906,0.9102255773642296,"balcony, cellar, gym, new_build, park_view, river_view",737751.0
Kingston upon Thames,250.0,1,3,Flat,1887,1.8551497575367693,"balcony, concierge, loft, parking, river_view",120000.0
Waltham Forest,904.0,1,2,Detached,1966,0.31962920508196024,"cellar, loft, park_view",944193.0
Enfield,1043.0,4,1,Maisonette,1978,1.0303957059860551,"garage, gym, loft, river_view",1146345.0
Haringey,984.0,1,2,Detached,1932,0.8065707384481106,"balcony, garden, gym, lift, new_build, parking",1199750.0
Hounslow,819.0,1,1,Flat,1938,0.5251200790950977,"concierge, garden, gym, park_view",484258.0
Southwark,1343.0,4,2,Maisonette,1934,2.5086336617664293,"concierge, ensuite, gym, lift, new_build",2253947.0
Wandsworth,943.0,3,1,Flat,1952,0.8009856993211212,"balcony, gym, lift, new_build, parking, study",1061057.0
Haringey,981.0,3,2,Flat,1990,1.652913269773314,"garage, gym, near_tube",1161898.0
Hackney,1163.0,2,1,Flat,1973,1.965036997243233,"cellar, gym, loft",1864157.0
Wandsworth,959.0,1,1,Terraced,1898,0.879764087234362,"garage, new_build, study",1128439.0
Hillingdon,581.0,3,1,Terraced,1892,0.4214473305506314,"garage, lift, study",120000.0
Barking and Dagenham,250.0,2,1,Flat,1967,1.9974692946010586,"cellar, ensuite, lift, near_tube, new_build",120000.0
Croydon,707.0,3,2,Flat,1962,0.9116957695133935,"balcony, parking, river_view",296363.0
Barnet,1078.0,1,1,Detached,1913,0.9893136969021812,"balcony, garden, loft, park_view, parking, river_view",1228085.0
Bexley,744.0,2,1,Flat,1995,0.7613215083524588,"cellar, ensuite, lift, parking, study",217331.0
Havering,1090.0,1,1,Terraced,1922,1.9481332821260378,"cellar, ensuite, gym, lift, parking",1236435.0
Croydon,895.0,3,3,Flat,1908,0.3757031840151139,"cellar, concierge, garden, gym, near_tube, river_view",738242.0
Camden,1236.0,2,3,Flat,1946,0.9989742181596692,"concierge, garden, lift, park_view, river_view, study",2106681.0
Croydon,761.0,2,1,Flat,1883,0.43060609233591063,river_view,250928.0
Barnet,990.0,3,1,Semi-Detached,1971,0.7590573616118784,"balcony, concierge, garage, new_build, park_view, study",1357520.0
Hillingdon,1002.0,3,3,Terraced,2006,2.131585231888269,"balcony, garage, loft, new_build, parking, study",1242834.0
Redbridge,1300.0,2,3,Flat,2014,2.1135383103415193,"balcony, concierge",1966923.0
Waltham Forest,338.0,4,3,Detached,1927,0.853732290249547,"near_tube, new_build",120000.0
Haringey,712.0,2,1,Flat,1896,1.2668581779603205,"cellar, concierge, near_tube, study",239449.0
Westminster,1105.0,2,2,Semi-Detached,1933,1.249180727537128,"concierge, garage, gym, lift, park_view, river_view",1804804.0
Bexley,1314.0,3,1,Flat,1868,0.43222521747487747,"cellar, concierge, lift, loft",1939219.0
Kensington and Chelsea,922.0,1,2,Maisonette,1966,1.504115355610147,"concierge, ensuite, garden, gym",1386038.0
Sutton,762.0,3,1,Flat,1924,0.473901087269083,"ensuite, parking",357288.0
Newham,1077.0,3,1,Terraced,1871,0.7235841724703017,"garage, loft, near_tube, new_build, river_view, study",1399572.0
Redbridge,1111.0,1,2,Terraced,1945,0.1918997109204238,"near_tube, new_build, park_view, river_view, study",1551646.0
Wandsworth,742.0,3,3,Terraced,1975,1.6883700912176487,new_build,646895.0
Wandsworth,949.0,1,2,Detached,1889,1.9547030329879331,"garage, gym",947966.0
Redbridge,1204.0,4,3,Flat,1920,1.3009291826532312,"concierge, garage, lift, loft, near_tube, new_build",1801234.0
Croydon,1417.0,1,3,Flat,2004,1.0348249018849955,"concierge, garage, gym, lift, river_view",2468696.0
Hillingdon,1073.0,1,3,Detached,1973,0.6929638427844619,"near_tube, new_build, park_view",1473185.0
Bromley,863.0,2,1,Maisonette,1988,1.7185752483261232,"balcony, ensuite, near_tube, park_view",632598.0
Bexley,834.0,4,1,Terraced,1928,2.9144488354175886,lift,673439.0
Haringey,1017.0,4,2,Terraced,1935,0.532812359342258,"balcony, ensuite, garage, garden, near_tube, parking",1291172.0
Merton,815.0,3,3,Semi-Detached,1936,0.8698871093861613,"cellar, ensuite, garage, near_tube",795597.0
Westminster,907.0,1,3,Semi-Detached,1928,0.4090736748436961,"cellar, concierge, new_build, parking",1460082.0
Merton,533.0,2,3,Maisonette,1875,1.0391861352885312,"balcony, cellar, concierge, lift",120000.0
Southwark,1239.0,4,1,Detached,1857,0.7525930127144603,"ensuite, garden, near_tube, new_build",1954278.0
Barnet,508.0,1,2,Flat,1994,0.9195008445835442,"ensuite, parking, study",120000.0
Sutton,720.0,4,1,Terraced,1943,1.734206757345525,"cellar, river_view",322075.0
Waltham Forest,879.0,2,1,Terraced,1942,2.0804576145266194,"cellar, garage, near_tube",670104.0
Sutton,1447.0,1,1,Flat,1953,0.35325391801984646,"cellar, garden, lift, park_view, parking",2222055.0
Wandsworth,723.0,4,3,Detached,1921,1.2397357811093954,cellar,476972.0
Newham,650.0,1,1,Terraced,2005,2.514418134234839,"near_tube, new_build, parking",120000.0
Sutton,685.0,2,2,Flat,1931,1.4396215015326181,"ensuite, gym, lift, loft, river_view",258723.0
Barking and Dagenham,1348.0,1,3,Semi-Detached,1937,0.44055902541077036,"ensuite, gym, loft, park_view",2124167.0
Camden,250.0,3,3,Flat,1942,2.0179064068342902,gym,120000.0
Hounslow,549.0,1,2,Flat,1877,1.511018503512876,"cellar, ensuite, lift, loft, new_build, park_view",120000.0
Barking and Dagenham,1669.0,1,2,Terraced,1880,1.408542784806288,park_view,2835251.0
Kingston upon Thames,1027.0,3,2,Semi-Detached,1881,0.8504752653388377,"garage, new_build, parking",1281406.0
Lewisham,518.0,5,3,Terraced,1894,1.3482571743109824,park_view,120000.0
Kingston upon Thames,837.0,1,3,Flat,1877,5.1410798133395845,"garage, loft",657275.0
Hammersmith and Fulham,870.0,3,2,Terraced,1888,0.15810035933989927,"loft, new_build, parking",843416.0
Brent,1104.0,5,2,Flat,2013,0.7173936369764405,"lift, new_build",1697588.0
Haringey,1402.0,2,2,Maisonette,1912,0.7748201779094762,"cellar, ensuite, garage, gym, loft, parking",2484063.0
Brent,967.0,3,2,Flat,1988,0.06236922589900461,"balcony, cellar, gym, river_view",1207589.0
Hillingdon,688.0,5,3,Detached,1918,3.653884819464499,"balcony, garden, river_view",329198.0
Lewisham,1086.0,4,1,Flat,1993,0.4088468174706051,"loft, park_view",1429568.0
Haringey,641.0,2,3,Flat,1981,0.3859895119034699,"new_build, park_view, study",132562.0
Harrow,540.0,4,2,Terraced,1996,0.24406523533210792,"balcony, concierge, river_view",120000.0
Haringey,322.0,4,1,Semi-Detached,1900,0.7109320187276851,"balcony, concierge, ensuite, gym, study",120000.0
Tower Hamlets,380.0,3,1,Maisonette,1866,1.40423630181949,"cellar, park_view",120000.0
Wandsworth,581.0,3,2,Terraced,1903,0.9801676126915375,"cellar, ensuite, lift, near_tube, park_view",120000.0
Southwark,497.0,5,1,Flat,1972,0.46450897147159415,"concierge, ensuite, new_build",120000.0
Brent,944.0,5,1,Flat,1963,1.3501103492780941,"gym, near_tube",1113678.0
Enfield,490.0,5,1,Terraced,1972,0.9893133477886358,"gym, park_view, parking",120000.0
Westminster,250.0,4,3,Flat,2022,2.319044924956652,garage,120000.0
Barnet,537.0,2,3,Maisonette,1889,0.5891647841629366,"cellar, concierge, gym, near_tube",120000.0
Tower Hamlets,708.0,1,1,Terraced,1927,0.5439225745811607,"cellar, garage, near_tube, park_view, study",408111.0
Lewisham,668.0,1,3,Semi-Detached,1935,1.792535200524173,"concierge, loft, new_build, park_view",137419.0
Harrow,1306.0,5,2,Detached,1875,0.39508786292433007,ensuite,2129933.0
Merton,666.0,2,3,Flat,1965,0.23616767388527887,"cellar, garage, new_build, parking",353186.0
Tower Hamlets,1114.0,1,1,Flat,1858,0.965609822183392,park_view,1409731.0
Redbridge,844.0,2,1,Maisonette,2006,1.436618984411738,"concierge, garage, new_build",641793.0
Ealing,837.0,1,1,Flat,1865,0.2180115403414056,"balcony, ensuite, garden, river_view",460750.0
Kensington and Chelsea,599.0,3,3,Terraced,1869,1.929800797528915,"concierge, garage, gym, new_build, river_view, study",410801.0
City of London,832.0,3,2,Detached,1880,0.19487422641854252,"cellar, garage, garden, lift, near_tube, new_build",1123309.0
Camden,620.0,2,1,Flat,2005,0.6161882068156379,"concierge, ensuite, garage, park_view",334970.0
Greenwich,901.0,4,3,Maisonette,1999,0.9858037314731679,"concierge, study",1047001.0
Westminster,779.0,3,3,Flat,2010,2.4711856883581222,"concierge, ensuite, new_build, park_view, river_view",1003118.0
Bexley,567.0,5,2,Terraced,1994,2.573123226488208,"garage, gym, lift",120000.0
Merton,1148.0,4,3,Flat,2010,1.1311176323404109,"concierge, loft, new_build, parking",1789864.0
Islington,978.0,1,1,Terraced,1932,0.7042994181257898,"concierge, loft",1234012.0
Newham,716.0,2,2,Flat,1850,0.7400200077105994,"balcony, new_build, study",120000.0
Lewisham,894.0,4,3,Flat,1926,3.4195832881297514,"concierge, garage, parking",876791.0
Islington,825.0,3,2,Flat,1888,2.193143453210564,"balcony, cellar, ensuite, new_build, park_view",780990.0
Hillingdon,590.0,4,1,Flat,1892,1.3082906351982266,"cellar, garage, gym, loft, park_view, study",120000.0
Kingston upon Thames,871.0,2,3,Terraced,1970,1.1577383112688513,"ensuite, park_view",942386.0
Enfield,664.0,1,3,Flat,1879,1.0798587735631944,"concierge, garage, loft, study",120000.0
Hammersmith and Fulham,567.0,4,3,Flat,1905,0.14931059918833958,"balcony, concierge, ensuite, garage, parking, study",120000.0
Hammersmith and Fulham,363.0,4,2,Flat,1918,0.05,garden,120000.0
City of London,742.0,4,1,Flat,1860,0.8288064172522744,"garage, loft, new_build, river_view",702803.0
Bexley,1020.0,3,1,Flat,1972,0.351390424322994,"balcony, garage, garden, lift, parking",1108850.0
Barking and Dagenham,642.0,1,3,Flat,1982,1.168218709113254,parking,120000.0
Tower Hamlets,1606.0,4,3,Terraced,1947,1.1040988737184618,"cellar, near_tube, park_view, river_view, study",3140597.0
Lambeth,1116.0,4,1,Semi-Detached,1854,0.2303926450680357,"cellar, new_build, park_view",1506369.0
Waltham Forest,1241.0,4,2,Semi-Detached,1986,1.1857098857398611,"concierge, loft, parking, study",2015112.0
Kensington and Chelsea,1089.0,1,2,Flat,1927,1.2361259708720758,"cellar, garden, new_build, park_view, parking",1853970.0
Camden,1406.0,4,2,Detached,1896,1.2109044975780772,gym,2559288.0
Barnet,614.0,4,2,Terraced,2014,0.594750082456586,new_build,120000.0
Barnet,250.0,5,3,Terraced,1999,1.3881828850058902,"garage, study",120000.0
Haringey,716.0,3,3,Flat,1926,1.4539573559117165,"garage, study",273885.0
Redbridge,1017.0,4,1,Flat,1927,1.3793361685145658,"concierge, loft",1175542.0
Sutton,895.0,3,2,Terraced,2008,0.7974276831002199,"garage, garden, lift, loft, near_tube, park_view",866848.0
Tower Hamlets,933.0,4,3,Flat,1883,2.698284331922293,"concierge, loft, park_view, river_view, study",987924.0
Barking and Dagenham,1246.0,4,1,Semi-Detached,1921,2.329459451101356,"garden, near_tube, park_view",1757264.0
Haringey,965.0,4,3,Flat,1949,1.0366951749872495,"balcony, gym, loft, new_build",1160646.0
Hackney,1090.0,5,2,Flat,1910,0.5501612316832073,parking,1593606.0
Sutton,568.0,1,2,Flat,1904,0.4958567554632865,"ensuite, new_build",120000.0
Islington,521.0,4,1,Flat,1868,1.4761748917131057,concierge,120000.0
Enfield,1334.0,4,3,Flat,1896,0.302690972145855,"concierge, ensuite, parking",2235067.0
Merton,880.0,3,2,Flat,1912,1.5523364467886551,"cellar, concierge, lift, parking",766645.0
Southwark,663.0,3,2,Terraced,1995,0.261169746729034,"cellar, loft, near_tube, new_build",179033.0
Southwark,664.0,4,2,Flat,1908,0.9106469252286529,"cellar, ensuite, garden, study",158340.0
Brent,655.0,3,1,Terraced,1878,1.468519508638364,new_build,120000.0
Richmond upon Thames,637.0,3,3,Maisonette,1997,0.515191041471718,"balcony, ensuite, garage, new_build",258319.0
Lewisham,465.0,5,1,Detached,1911,1.9045674796023002,"cellar, garage, near_tube, study",120000.0
Harrow,400.0,4,1,Terraced,2010,0.724120961363638,"garage, garden, gym, loft, near_tube, park_view",120000.0
Bexley,791.0,2,3,Flat,1868,0.9779483111707103,"concierge, loft",300574.0
Hammersmith and Fulham,672.0,5,1,Semi-Detached,1853,0.11759847407966934,lift,362908.0
Hillingdon,1182.0,2,3,Maisonette,2010,0.2535297415111764,"garden, parking, river_view",1687911.0
Newham,938.0,1,2,Terraced,1867,0.12973328633836997,"concierge, parking",736274.0
Ealing,930.0,5,3,Flat,1851,1.66548660302855,"loft, near_tube",1073327.0
Kensington and Chelsea,627.0,2,1,Semi-Detached,1961,0.6964563287434704,"ensuite, lift",512358.0
Kensington and Chelsea,814.0,2,3,Flat,1905,2.0374928050731747,"balcony, ensuite, garage, loft, parking",1070075.0
Barnet,958.0,2,1,Semi-Detached,1934,0.07510278400636987,"garden, new_build, study",1113005.0
Bromley,1065.0,3,3,Flat,1921,1.343189864162845,"cellar, concierge, ensuite, lift, loft, park_view",1459361.0
Ealing,822.0,1,2,Flat,1901,0.11669373325373386,cellar,486851.0
Southwark,1174.0,1,1,Semi-Detached,1933,0.46359991231809855,"cellar, garden, loft, near_tube, new_build, study",1820845.0
Bromley,852.0,2,2,Semi-Detached,1895,0.8979866850063992,"balcony, loft, parking",583163.0
Tower Hamlets,1088.0,2,1,Terraced,1889,0.6782733505832911,"cellar, ensuite, near_tube, river_view",1531678.0
Havering,703.0,1,1,Detached,1889,1.211316097245738,"balcony, concierge, garage, lift, loft",120000.0
Merton,306.0,5,3,Detached,1870,0.5912274046833176,"cellar, garage, park_view",120000.0
Harrow,931.0,3,2,Terraced,1941,0.8203154604379754,garden,986343.0
Camden,1068.0,1,3,Studio,1945,0.39031680045424405,"garden, loft",1619830.0
Barking and Dagenham,1023.0,1,3,Flat,1853,1.5247961875024354,"garage, garden, gym, near_tube, parking, river_view",921096.0
Camden,977.0,5,2,Flat,1929,1.0675788330015843,park_view,1269676.0
Barking and Dagenham,745.0,2,2,Detached,1978,1.3323197010746928,"garage, garden, near_tube, park_view, parking, study",398184.0
Greenwich,608.0,1,1,Flat,1850,0.9534210273320569,"balcony, concierge, ensuite, lift, park_view",120000.0
Croydon,1016.0,4,1,Detached,1902,1.722419536204303,"cellar, garage, parking, study",1115687.0
Hammersmith and Fulham,978.0,5,3,Flat,2017,0.6007521010293192,"concierge, river_view",1625386.0
Hammersmith and Fulham,682.0,2,1,Flat,1924,1.0257385289482606,"balcony, cellar, garage, garden, lift, river_view",366351.0
Havering,1183.0,4,2,Flat,1852,5.553477934479193,new_build,1452346.0
Hounslow,585.0,3,1,Terraced,1941,0.32974365002687844,"cellar, lift, new_build, parking, river_view",120000.0
Hammersmith and Fulham,675.0,1,3,Detached,1921,2.1156810639043675,"gym, near_tube",247100.0
Barking and Dagenham,1341.0,4,2,Flat,1886,3.9941141108013083,"garden, gym, study",2092276.0
Wandsworth,1111.0,5,2,Flat,1862,1.4276879053154083,park_view,1549423.0
Wandsworth,743.0,5,3,Flat,2003,0.05,"cellar, lift, park_view, parking",817073.0
Tower Hamlets,936.0,1,1,Flat,1991,0.34609912832606443,garden,947697.0
Brent,896.0,3,1,Terraced,1968,1.2220039975120305,garden,797520.0
Kensington and Chelsea,250.0,4,2,Semi-Detached,1853,0.9637019756460226,"garage, loft",120000.0
Bexley,578.0,1,1,Flat,2001,2.7748897485471464,"gym, new_build, parking",120000.0
Lambeth,835.0,5,1,Flat,1932,2.836440041693853,"ensuite, gym, loft, new_build, park_view, study",821488.0
Greenwich,743.0,1,1,Terraced,1932,0.9070632516563147,"garage, lift, new_build, parking, river_view",268554.0
City of London,924.0,2,3,Flat,2002,0.9612235429194229,"concierge, lift, near_tube",1483084.0
Havering,1189.0,5,1,Flat,1925,0.6340815638123788,"concierge, ensuite, gym, river_view",1755356.0
Kingston upon Thames,754.0,3,1,Terraced,1891,1.3784899003024955,"balcony, cellar, park_view, river_view, study",458408.0
Westminster,533.0,4,3,Flat,1891,0.44055272579469223,"concierge, park_view, river_view",182844.0
Wandsworth,947.0,3,1,Flat,2011,0.8783722717138059,"cellar, loft, parking, river_view, study",1162119.0
Kingston upon Thames,752.0,4,1,Flat,1944,0.47078021724018637,"ensuite, lift, park_view, parking",647684.0
Havering,803.0,1,2,Semi-Detached,1950,1.1604519485030427,"concierge, ensuite, gym, park_view, river_view",465956.0
Newham,762.0,4,1,Flat,1953,2.023609852582054,"cellar, garage, garden, gym, park_view, parking",520715.0
Richmond upon Thames,1523.0,1,3,Detached,1888,0.25890728601050295,"cellar, loft, new_build",2872575.0
Newham,250.0,1,2,Terraced,1923,0.832544733524158,park_view,120000.0
Sutton,733.0,3,3,Terraced,2015,2.473146803938888,"ensuite, gym, loft, new_build",559134.0
Barnet,849.0,3,1,Semi-Detached,1875,2.985315269120657,"ensuite, garage",609943.0
Barnet,616.0,1,2,Flat,2015,0.6387173559458161,parking,120000.0
Wandsworth,1120.0,4,1,Flat,1897,0.49115554836150416,park_view,1601014.0
Lewisham,1094.0,2,1,Flat,1901,0.05,"ensuite, garage, park_view, river_view",1442290.0
Hounslow,836.0,5,2,Semi-Detached,1852,2.179130501720654,"concierge, ensuite, garden, park_view, river_view, study",739892.0
Hillingdon,769.0,1,3,Terraced,1965,2.0825294606258735,"gym, new_build, river_view",426762.0
Merton,816.0,2,1,Detached,1905,1.0635669590725942,"loft, new_build, river_view, study",483879.0
Kensington and Chelsea,819.0,2,3,Terraced,1929,4.287995111205355,"garage, river_view",1046053.0
Bromley,826.0,3,1,Flat,1951,0.9632305179556881,ensuite,598190.0
Lewisham,794.0,3,1,Flat,1960,2.22635043544638,"ensuite, garage, loft, near_tube, parking",515371.0
Richmond upon Thames,926.0,1,2,Flat,2016,0.6700875037825462,"concierge, ensuite, near_tube, river_view",1060883.0
Southwark,1076.0,3,2,Detached,1946,0.8046882523436282,"parking, river_view",1398997.0
Islington,481.0,5,2,Flat,1880,1.2177486151903905,"balcony, cellar, park_view, study",120000.0
Ealing,535.0,1,3,Maisonette,1972,0.47597211559313507,"garage, garden, gym, loft",120000.0
Richmond upon Thames,325.0,2,1,Flat,1859,1.818651087354042,garden,120000.0
Sutton,1110.0,3,3,Terraced,1996,1.0930877654100355,"lift, near_tube",1480166.0
